id,name_list_as,name_display_as,name_full_title,name_address_as,latest_party_id,latest_party_name,latest_party_short,latestParty_governmentType,latestParty_isIndependentParty,gender,membershipFrom,membershipFromId,membership_house,membershipStartDate,membershipEndDate,membershipEndReason,membershipEndReasonNotes,membershipEndReasonId,statusIsActive,statusDescription,statusNotes,statusId,status,statusStartDate
4775,"Colburn, Elliot","Elliot Colburn","Elliot Colburn MP","",4,"Conservative","Con",0,false,"M","Carshalton and Wallington",3396,1,"2019-12-12T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
3986,"Collins, Damian","Damian Collins","Damian Collins MP","Damian Collins",4,"Conservative","Con",0,false,"M","Folkestone and Hythe",3488,1,"2010-05-06T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4769,"Cooper, Daisy","Daisy Cooper","Daisy Cooper MP","",17,"Liberal Democrat","LD","",false,"F","St Albans",3765,1,"2019-12-12T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
420,"Cooper, Yvette","Yvette Cooper","Rt Hon Yvette Cooper MP","Yvette Cooper",15,"Labour","Lab",3,false,"F","Normanton, Pontefract and Castleford",3633,1,"1997-05-01T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
185,"Corbyn, Jeremy","Jeremy Corbyn","Rt Hon Jeremy Corbyn MP","Jeremy Corbyn",8,"Independent","Ind","",true,"M","Islington North",3549,1,"1983-06-09T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4439,"Costa, Alberto","Alberto Costa","Alberto Costa MP","Alberto Costa",4,"Conservative","Con",0,false,"M","South Leicestershire",3745,1,"2015-05-07T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4589,"Courts, Robert","Robert Courts","Robert Courts MP","Robert Courts",4,"Conservative","Con",0,false,"M","Witney",3859,1,"2016-10-20T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4806,"Coutinho, Claire","Claire Coutinho","Rt Hon Claire Coutinho MP","",4,"Conservative","Con",0,false,"F","East Surrey",3464,1,"2019-12-12T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4465,"Cowan, Ronnie","Ronnie Cowan","Ronnie Cowan MP","Ronnie Cowan",29,"Scottish National Party","SNP","",false,"M","Inverclyde",1555,1,"2015-05-07T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
1508,"Cox, Sir Geoffrey","Sir Geoffrey Cox","Rt Hon Sir Geoffrey Cox KC MP","Sir Geoffrey",4,"Conservative","Con",0,false,"M","Torridge and West Devon",3809,1,"2005-05-05T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4368,"Coyle, Neil","Neil Coyle","Neil Coyle MP","Neil Coyle",15,"Labour","Lab",3,false,"M","Bermondsey and Old Southwark",3318,1,"2015-05-07T00:00:00","","","","",true,"Current Member","",0,0,"2023-03-21T00:00:00"
1554,"Crabb, Stephen","Stephen Crabb","Rt Hon Stephen Crabb MP","Stephen Crabb",4,"Conservative","Con",0,false,"M","Preseli Pembrokeshire",3686,1,"2005-05-05T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4469,"Crawley, Angela","Angela Crawley","Angela Crawley MP","Angela Crawley",29,"Scottish National Party","SNP","",false,"F","Lanark and Hamilton East",1678,1,"2015-05-07T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4088,"Creasy, Stella","Stella Creasy","Stella Creasy MP","Stella Creasy",15,"Labour (Co-op)","Lab",3,false,"F","Walthamstow",3825,1,"2010-05-06T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4859,"Crosbie, Virginia","Virginia Crosbie","Virginia Crosbie MP","",4,"Conservative","Con",0,false,"F","Ynys Môn",3875,1,"2019-12-12T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
3950,"Crouch, Tracey","Tracey Crouch","Tracey Crouch MP","Tracey Crouch",4,"Conservative","Con",0,false,"F","Chatham and Aylesford",3402,1,"2010-05-06T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
1406,"Cruddas, Jon","Jon Cruddas","Jon Cruddas MP","Jon Cruddas",15,"Labour","Lab",3,false,"M","Dagenham and Rainham",3436,1,"2001-06-07T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
181,"Cryer, John","John Cryer","John Cryer MP","John Cryer",15,"Labour","Lab",3,false,"M","Leyton and Wanstead",3578,1,"2010-05-06T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4391,"Cummins, Judith","Judith Cummins","Judith Cummins MP","Judith Cummins",15,"Labour","Lab",3,false,"F","Bradford South",3354,1,"2015-05-07T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4122,"Cunningham, Alex","Alex Cunningham","Alex Cunningham MP","Alex Cunningham",15,"Labour","Lab",3,false,"M","Stockton North",3775,1,"2010-05-06T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4698,"Daby, Janet","Janet Daby","Janet Daby MP","",15,"Labour","Lab",3,false,"F","Lewisham East",3575,1,"2018-06-14T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4981,"Dalton, Ashley","Ashley Dalton","Ashley Dalton MP","",15,"Labour","Lab",3,false,"F","West Lancashire",3845,1,"2023-02-09T00:00:00","","","","",true,"Current Member","",0,0,"2023-02-09T00:00:00"
4854,"Daly, James","James Daly","James Daly MP","",4,"Conservative","Con",0,false,"M","Bury North",3379,1,"2019-12-12T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
188,"Davey, Ed","Ed Davey","Rt Hon Ed Davey MP","",17,"Liberal Democrat","LD","",false,"M","Kingston and Surbiton",3557,1,"2017-06-08T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
1398,"David, Wayne","Wayne David","Wayne David MP","Wayne David",15,"Labour","Lab",3,false,"M","Caerphilly",3382,1,"2001-06-07T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
1545,"Davies, David T C","David T C Davies","Rt Hon David T C Davies MP","David T C Davies",4,"Conservative","Con",0,false,"M","Monmouth",3616,1,"2005-05-05T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4850,"Davies, Gareth","Gareth Davies","Gareth Davies MP","",4,"Conservative","Con",0,false,"M","Grantham and Stamford",3500,1,"2019-12-12T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
155,"Davies, Geraint","Geraint Davies","Geraint Davies MP","Geraint Davies",8,"Independent","Ind","",true,"M","Swansea West",3793,1,"2010-05-06T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4476,"Davies, Dr James","Dr James Davies","Dr James Davies MP","",4,"Conservative","Con",0,false,"M","Vale of Clwyd",3818,1,"2019-12-12T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4513,"Davies, Mims","Mims Davies","Mims Davies MP","Mims Davies",4,"Conservative","Con",0,false,"F","Mid Sussex",3607,1,"2015-05-07T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
1565,"Davies, Philip","Philip Davies","Philip Davies MP","Philip Davies",4,"Conservative","Con",0,false,"M","Shipley",3728,1,"2005-05-05T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4849,"Davies-Jones, Alex","Alex Davies-Jones","Alex Davies-Jones MP","",15,"Labour","Lab",3,false,"F","Pontypridd",3681,1,"2019-12-12T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
373,"Davis, Mr David","Mr David Davis","Rt Hon David Davis MP","Mr Davis",4,"Conservative","Con",0,false,"M","Haltemprice and Howden",3510,1,"2008-07-10T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4737,"Davison, Dehenna","Dehenna Davison","Dehenna Davison MP","",4,"Conservative","Con",0,false,"F","Bishop Auckland",3334,1,"2019-12-12T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4488,"Day, Martyn","Martyn Day","Martyn Day MP","Martyn Day",29,"Scottish National Party","SNP","",false,"M","Linlithgow and East Falkirk",1782,1,"2015-05-07T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4676,"De Cordova, Marsha","Marsha De Cordova","Marsha De Cordova MP","Marsha De Cordova",15,"Labour","Lab",3,false,"F","Battersea",3310,1,"2017-06-08T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4433,"Debbonaire, Thangam","Thangam Debbonaire","Thangam Debbonaire MP","Thangam Debbonaire",15,"Labour","Lab",3,false,"F","Bristol West",3370,1,"2015-05-07T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4638,"Dhesi, Mr Tanmanjeet Singh","Mr Tanmanjeet Singh Dhesi","Mr Tanmanjeet Singh Dhesi MP","Mr Dhesi",15,"Labour","Lab",3,false,"M","Slough",3733,1,"2017-06-08T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4008,"Dinenage, Dame Caroline","Dame Caroline Dinenage","Dame Caroline Dinenage MP","Dame Caroline",4,"Conservative","Con",0,false,"F","Gosport",3498,1,"2010-05-06T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4816,"Dines, Miss Sarah","Miss Sarah Dines","Miss Sarah Dines MP","",4,"Conservative","Con",0,false,"F","Derbyshire Dales",3444,1,"2019-12-12T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4976,"Dixon, Samantha","Samantha Dixon","Samantha Dixon MP","",15,"Labour","Lab",3,false,"F","City of Chester",3416,1,"2022-12-01T00:00:00","","","","",true,"Current Member","",0,0,"2022-12-01T00:00:00"
1425,"Djanogly, Mr Jonathan","Mr Jonathan Djanogly","Mr Jonathan Djanogly MP","Mr Djanogly",4,"Conservative","Con",0,false,"M","Huntingdon",3543,1,"2001-06-07T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4600,"Docherty, Leo","Leo Docherty","Leo Docherty MP","Leo Docherty",4,"Conservative","Con",0,false,"M","Aldershot",3289,1,"2017-06-08T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4374,"Docherty-Hughes, Martin","Martin Docherty-Hughes","Martin Docherty-Hughes MP","Martin Docherty-Hughes",29,"Scottish National Party","SNP","",false,"M","West Dunbartonshire",3117,1,"2015-05-07T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4657,"Dodds, Anneliese","Anneliese Dodds","Anneliese Dodds MP","Anneliese Dodds",15,"Labour (Co-op)","Lab",3,false,"F","Oxford East",3673,1,"2017-06-08T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
650,"Donaldson, Sir Jeffrey M","Sir Jeffrey M Donaldson","Rt Hon Sir Jeffrey M Donaldson MP","Sir Jeffrey",7,"Democratic Unionist Party","DUP","",false,"M","Lagan Valley",3563,1,"1997-05-01T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4530,"Donelan, Michelle","Michelle Donelan","Rt Hon Michelle Donelan MP","Michelle Donelan",4,"Conservative","Con",0,false,"F","Chippenham",3411,1,"2015-05-07T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4736,"Doogan, Dave","Dave Doogan","Dave Doogan MP","",29,"Scottish National Party","SNP","",false,"M","Angus",59,1,"2019-12-12T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4740,"Dorans, Allan","Allan Dorans","Allan Dorans MP","",29,"Scottish National Party","SNP","",false,"M","Ayr, Carrick and Cumnock",99,1,"2019-12-12T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4452,"Double, Steve","Steve Double","Steve Double MP","Steve Double",4,"Conservative","Con",0,false,"M","St Austell and Newquay",3766,1,"2015-05-07T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4264,"Doughty, Stephen","Stephen Doughty","Stephen Doughty MP","Stephen Doughty",15,"Labour (Co-op)","Lab",3,false,"M","Cardiff South and Penarth",3391,1,"2012-11-15T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4397,"Dowd, Peter","Peter Dowd","Peter Dowd MP","Peter Dowd",15,"Labour","Lab",3,false,"M","Bootle",3347,1,"2015-05-07T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4441,"Dowden, Oliver","Oliver Dowden","Rt Hon Oliver Dowden MP","",4,"Conservative","Con",0,false,"M","Hertsmere",3531,1,"2015-05-07T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4065,"Doyle-Price, Jackie","Jackie Doyle-Price","Jackie Doyle-Price MP","Jackie Doyle-Price",4,"Conservative","Con",0,false,"F","Thurrock",3803,1,"2010-05-06T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4132,"Drax, Richard","Richard Drax","Richard Drax MP","Richard Drax",4,"Conservative","Con",0,false,"M","South Dorset",3740,1,"2010-05-06T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4459,"Drummond, Mrs Flick","Mrs Flick Drummond","Mrs Flick Drummond MP","",4,"Conservative","Con",0,false,"F","Meon Valley",3600,1,"2019-12-12T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
1559,"Duddridge, Sir James","Sir James Duddridge","Sir James Duddridge MP","Sir James Duddridge",4,"Conservative","Con",0,false,"M","Rochford and Southend East",3702,1,"2005-05-05T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4616,"Duffield, Rosie","Rosie Duffield","Rosie Duffield MP","Rosie Duffield",15,"Labour","Lab",3,false,"F","Canterbury",3388,1,"2017-06-08T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4606,"Duguid, David","David Duguid","David Duguid MP","David Duguid",4,"Conservative","Con",0,false,"M","Banff and Buchan",110,1,"2017-06-08T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
152,"Duncan Smith, Sir Iain","Sir Iain Duncan Smith","Rt Hon Sir Iain Duncan Smith MP","Sir Iain Duncan Smith",4,"Conservative","Con",0,false,"M","Chingford and Woodford Green",3410,1,"1992-04-09T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
1542,"Dunne, Philip","Philip Dunne","Rt Hon Philip Dunne MP","Mr Dunne",4,"Conservative","Con",0,false,"M","Ludlow",3588,1,"2005-05-05T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4995,"Dyke , Sarah","Sarah Dyke","Sarah Dyke  MP","",17,"Liberal Democrat","LD","",false,"F","Somerton and Frome",3735,1,"2023-07-20T00:00:00","","","","",true,"Current Member","",0,0,"2023-07-20T00:00:00"
491,"Eagle, Dame Angela","Dame Angela Eagle","Dame Angela Eagle MP","Dame Angela",15,"Labour","Lab",3,false,"F","Wallasey",3822,1,"1992-04-09T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
483,"Eagle, Maria","Maria Eagle","Rt Hon Maria Eagle MP","Maria Eagle",15,"Labour","Lab",3,false,"F","Garston and Halewood",3493,1,"1997-05-01T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4846,"Eastwood, Colum","Colum Eastwood","Colum Eastwood MP","",31,"Social Democratic & Labour Party","SDLP","",false,"M","Foyle",3490,1,"2019-12-12T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4807,"Eastwood, Mark","Mark Eastwood","Mark Eastwood MP","",4,"Conservative","Con",0,false,"M","Dewsbury",3446,1,"2019-12-12T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
3943,"Edwards, Jonathan","Jonathan Edwards","Jonathan Edwards MP","Jonathan Edwards",8,"Independent","Ind","",true,"M","Carmarthen East and Dinefwr",3394,1,"2010-05-06T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4808,"Edwards, Ruth","Ruth Edwards","Ruth Edwards MP","",4,"Conservative","Con",0,false,"F","Rushcliffe",3711,1,"2019-12-12T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
165,"Efford, Clive","Clive Efford","Clive Efford MP","Clive Efford",15,"Labour","Lab",3,false,"M","Eltham",3473,1,"1997-05-01T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4127,"Elliott, Julie","Julie Elliott","Julie Elliott MP","Julie Elliott",15,"Labour","Lab",3,false,"F","Sunderland Central",3788,1,"2010-05-06T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4116,"Ellis, Sir Michael","Sir Michael  Ellis","Rt Hon Sir Michael  Ellis MP","Sir Michael Ellis",4,"Conservative","Con",0,false,"M","Northampton North",3660,1,"2010-05-06T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
1487,"Ellwood, Mr Tobias","Mr Tobias Ellwood","Rt Hon Tobias Ellwood MP","Mr Ellwood",4,"Conservative","Con",0,false,"M","Bournemouth East",3350,1,"2005-05-05T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4572,"Elmore, Chris","Chris Elmore","Chris Elmore MP","Chris Elmore",15,"Labour","Lab",3,false,"M","Ogmore",3668,1,"2016-05-05T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4795,"Elphicke, Mrs Natalie","Mrs Natalie Elphicke","Mrs Natalie Elphicke MP","",4,"Conservative","Con",0,false,"F","Dover",3450,1,"2019-12-12T00:00:00","","","","",true,"Current Member","",0,0,"2021-09-11T00:00:00"
4870,"Eshalomi, Florence","Florence Eshalomi","Florence Eshalomi MP","",15,"Labour (Co-op)","Lab",3,false,"F","Vauxhall",3820,1,"2019-12-12T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4061,"Esterson, Bill","Bill Esterson","Bill Esterson MP","Bill Esterson",15,"Labour","Lab",3,false,"M","Sefton Central",3719,1,"2010-05-06T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
3934,"Eustice, George","George Eustice","Rt Hon George Eustice MP","George Eustice",4,"Conservative","Con",0,false,"M","Camborne and Redruth",3385,1,"2010-05-06T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4040,"Evans, Chris","Chris Evans","Chris Evans MP","Chris Evans",15,"Labour (Co-op)","Lab",3,false,"M","Islwyn",3551,1,"2010-05-06T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4781,"Evans, Dr Luke","Dr Luke Evans","Dr Luke Evans MP","",4,"Conservative","Con",0,false,"M","Bosworth",3349,1,"2019-12-12T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
474,"Evans, Mr Nigel","Mr Nigel Evans","Rt Hon Nigel Evans MP","Mr Evans",4,"Conservative","Con",0,false,"M","Ribble Valley",3697,1,"1992-04-09T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
1198,"Evennett, Sir David","Sir David Evennett","Rt Hon Sir David Evennett MP","Sir David Evennett",4,"Conservative","Con",0,false,"M","Bexleyheath and Crayford",3323,1,"2005-05-05T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4836,"Everitt, Ben","Ben Everitt","Ben Everitt MP","",4,"Conservative","Con",0,false,"M","Milton Keynes North",3612,1,"2019-12-12T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
280,"Fabricant, Michael","Michael Fabricant","Michael Fabricant MP","Michael Fabricant",4,"Conservative","Con",0,false,"M","Lichfield",3579,1,"1992-04-09T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4826,"Farris, Laura","Laura Farris","Laura Farris MP","",4,"Conservative","Con",0,false,"F","Newbury",3624,1,"2019-12-12T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
1591,"Farron, Tim","Tim Farron","Tim Farron MP","Tim Farron",17,"Liberal Democrat","LD","",false,"M","Westmorland and Lonsdale",3850,1,"2005-05-05T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4856,"Farry, Stephen","Stephen Farry","Stephen Farry MP","",1,"Alliance","Alliance","",false,"M","North Down",3638,1,"2019-12-12T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4744,"Fell, Simon","Simon Fell","Simon Fell MP","",4,"Conservative","Con",0,false,"M","Barrow and Furness",3304,1,"2019-12-12T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4440,"Fellows, Marion","Marion Fellows","Marion Fellows MP","Marion Fellows",29,"Scottish National Party","SNP","",false,"F","Motherwell and Wishaw",2022,1,"2015-05-07T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4823,"Finucane, John","John Finucane","John Finucane MP","",30,"Sinn Féin","SF","",false,"M","Belfast North",3315,1,"2019-12-12T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4936,"Firth, Anna","Anna Firth","Anna Firth MP","",4,"Conservative","Con",0,false,"F","Southend West",3762,1,"2022-02-03T00:00:00","","","","",true,"Current Member","",0,0,"2022-02-03T00:00:00"
4378,"Fletcher, Colleen","Colleen Fletcher","Colleen Fletcher MP","Colleen Fletcher",15,"Labour","Lab",3,false,"F","Coventry North East",3427,1,"2015-05-07T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4834,"Fletcher, Katherine","Katherine Fletcher","Katherine Fletcher MP","",4,"Conservative","Con",0,false,"F","South Ribble",3748,1,"2019-12-12T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4774,"Fletcher, Mark","Mark Fletcher","Mark Fletcher MP","",4,"Conservative","Con",0,false,"M","Bolsover",3343,1,"2019-12-12T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4832,"Fletcher, Nick","Nick Fletcher","Nick Fletcher MP","",4,"Conservative","Con",0,false,"M","Don Valley",3447,1,"2019-12-12T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4735,"Flynn, Stephen","Stephen Flynn","Stephen Flynn MP","",29,"Scottish National Party","SNP","",false,"M","Aberdeen South",20,1,"2019-12-12T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4942,"Foord, Richard","Richard Foord","Richard Foord MP","",17,"Liberal Democrat","LD","",false,"M","Tiverton and Honiton",3804,1,"2022-06-23T00:00:00","","","","",true,"Current Member","",0,0,"2022-06-23T00:00:00"
4674,"Ford, Vicky","Vicky Ford","Rt Hon Vicky Ford MP","Vicky Ford",4,"Conservative","Con",0,false,"F","Chelmsford",3404,1,"2017-06-08T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4451,"Foster, Kevin","Kevin Foster","Kevin Foster MP","Kevin Foster",4,"Conservative","Con",0,false,"M","Torbay",3807,1,"2015-05-07T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4034,"Fovargue, Yvonne","Yvonne Fovargue","Yvonne Fovargue MP","Yvonne Fovargue",15,"Labour","Lab",3,false,"F","Makerfield",3594,1,"2010-05-06T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
223,"Fox, Dr Liam","Dr Liam Fox","Rt Hon Dr Liam Fox MP","Dr Fox",4,"Conservative","Con",0,false,"M","North Somerset",3649,1,"1992-04-09T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4491,"Foxcroft, Vicky","Vicky Foxcroft","Vicky Foxcroft MP","Vicky Foxcroft",15,"Labour","Lab",3,false,"F","Lewisham, Deptford",3577,1,"2015-05-07T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4753,"Foy, Mary Kelly","Mary Kelly Foy","Mary Kelly Foy MP","",15,"Labour","Lab",3,false,"F","City of Durham",3417,1,"2019-12-12T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
1444,"Francois, Mr Mark","Mr Mark Francois","Rt Hon Mark Francois MP","Mr Francois",4,"Conservative","Con",0,false,"M","Rayleigh and Wickford",3690,1,"2001-06-07T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4517,"Frazer, Lucy","Lucy Frazer","Rt Hon Lucy Frazer KC MP","Lucy Frazer",4,"Conservative","Con",0,false,"F","South East Cambridgeshire",3742,1,"2015-05-07T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4020,"Freeman, George","George Freeman","George Freeman MP","George Freeman",4,"Conservative","Con",0,false,"M","Mid Norfolk",3606,1,"2010-05-06T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4004,"Freer, Mike","Mike Freer","Mike Freer MP","Mike Freer",4,"Conservative","Con",0,false,"M","Finchley and Golders Green",3487,1,"2010-05-06T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4932,"French, Mr Louie","Mr Louie French","Mr Louie French MP","",4,"Conservative","Con",0,false,"M","Old Bexley and Sidcup",3669,1,"2021-12-02T00:00:00","","","","",true,"Current Member","",0,0,"2021-12-02T00:00:00"
3912,"Fuller, Richard","Richard Fuller","Richard Fuller MP","",4,"Conservative","Con",0,false,"M","North East Bedfordshire",3640,1,"2019-12-12T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4571,"Furniss, Gill","Gill Furniss","Gill Furniss MP","Gill Furniss",15,"Labour","Lab",3,false,"F","Sheffield, Brightside and Hillsborough",3724,1,"2016-05-05T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4446,"Fysh, Mr Marcus","Mr Marcus Fysh","Mr Marcus Fysh MP","Mr Fysh",4,"Conservative","Con",0,false,"M","Yeovil",3874,1,"2015-05-07T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
87,"Gale, Sir Roger","Sir Roger Gale","Rt Hon Sir Roger Gale MP","Sir Roger",4,"Conservative","Con",0,false,"M","North Thanet",3651,1,"1983-06-09T00:00:00","","","","",true,"Current Member","",0,0,"2021-09-11T00:00:00"
146,"Gardiner, Barry","Barry Gardiner","Barry Gardiner MP","Barry Gardiner",15,"Labour","Lab",3,false,"M","Brent North",3359,1,"1997-05-01T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4074,"Garnier, Mark","Mark Garnier","Mark Garnier MP","Mark Garnier",4,"Conservative","Con",0,false,"M","Wyre Forest",3872,1,"2010-05-06T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4460,"Ghani, Ms Nusrat","Ms Nusrat Ghani","Ms Nusrat Ghani MP","",4,"Conservative","Con",0,false,"F","Wealden",3835,1,"2015-05-07T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
111,"Gibb, Nick","Nick Gibb","Rt Hon Nick Gibb MP","Nick Gibb",4,"Conservative","Con",0,false,"M","Bognor Regis and Littlehampton",3342,1,"1997-05-01T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
4435,"Gibson, Patricia","Patricia Gibson","Patricia Gibson MP","Patricia Gibson",29,"Scottish National Party","SNP","",false,"F","North Ayrshire and Arran",2104,1,"2015-05-07T00:00:00","","","","",true,"Current Member","",0,0,"2019-12-12T00:00:00"
